"TIME","y6","IN_DATA"
0.02605392688,0.00554121,0.22273
0.02609627965,0.00554122,0.22475
0.02621058721,0.00554122,0.230187
0.02621289732,0.00554122,0.230181
0.02638060261,0.00554123,0.229796
0.0270104475,0.00554127,0.22836
0.02701050749,0.00554127,0.22836
0.02703275481,0.00554127,0.229419
0.02709629835,0.00554127,0.232444
0.02721058721,0.00554128,0.237871
0.02721170509,0.00554128,0.237868
0.02738064119,0.00554129,0.237468
0.0280104375,0.00554133,0.235983
0.02801050749,0.00554133,0.235983
0.02802216608,0.00554133,0.236537
0.02809631646,0.00554134,0.240061
0.02821058722,0.00554135,0.245479
0.0282110663,0.00554135,0.245478
0.02838067855,0.00554136,0.245062
0.02888798664,0.0055414,0.243832
0.02901058749,0.00554141,0.243534
0.0290168703,0.00554141,0.243832
0.02918109524,0.00554143,0.251621
0.02921058722,0.00554143,0.253011
0.02921074691,0.00554143,0.253011
0.02938071475,0.00554145,0.252582
0.0295498541,0.00554146,0.252159
0.03001058748,0.00554151,0.251007
0.03001422162,0.00554151,0.251179
0.03018112958,0.00554153,0.259083
0.03021058722,0.00554153,0.260469
0.03038074982,0.00554155,0.260027
0.03101058748,0.00554162,0.258405
0.03101289679,0.00554162,0.258514
0.03118116283,0.00554164,0.26647
0.03121050737,0.00554165,0.267849
0.03121058722,0.00554165,0.267852
0.03129617917,0.00554166,0.267624
0.03138078381,0.00554167,0.267398
0.03201058748,0.00554175,0.26573
0.03201170737,0.00554175,0.265783
0.03218119501,0.00554178,0.273784
0.03221046744,0.00554178,0.275157
0.03221058722,0.00554178,0.275162
0.03225388478,0.00554179,0.275044
0.03238081675,0.00554181,0.274695
0.03301058748,0.00554191,0.272982
0.03301106743,0.00554191,0.273004
0.03318122616,0.00554193,0.281025
0.03321044748,0.00554194,0.282393
0.03321058722,0.00554194,0.2824
0.03323273309,0.00554194,0.282338
0.03338084866,0.00554197,0.281921
0.03401058748,0.00554208,0.280162
0.03401074747,0.00554208,0.280169
0.03418125632,0.00554212,0.288194
0.0342104375,0.00554212,0.289559
0.03421058722,0.00554212,0.289566
0.03422215498,0.00554213,0.289532
0.0343808796,0.00554216,0.289074
0.03501058748,0.00554229,0.287271
0.03518128552,0.00554233,0.295292
0.03521058722,0.00554234,0.29666
0.03521686474,0.00554234,0.296642
0.03538090958,0.00554238,0.296156
0.03601050749,0.00554253,0.294309
0.03601058748,0.00554253,0.294309
0.03609644187,0.00554255,0.298337
0.03618131378,0.00554257,0.30232
0.03621058722,0.00554258,0.303684
0.03621421895,0.00554258,0.303673
0.03638093864,0.00554263,0.303169
0.0370104675,0.0055428,0.301277
0.03701058748,0.0055428,0.301277
0.0370540125,0.00554281,0.303312
0.03718134114,0.00554285,0.309277
0.03721058722,0.00554286,0.310639
0.03721289565,0.00554286,0.310632
0.0373809668,0.00554291,0.310111
0.0380104475,0.00554311,0.308176
0.03801058748,0.00554311,0.308176
0.03803279407,0.00554312,0.309215
0.03818136763,0.00554317,0.316166
0.03821058722,0.00554318,0.317524
0.03821170513,0.00554318,0.317521
0.03838099409,0.00554324,0.316985
0.0390104375,0.00554346,0.315007
0.03901058748,0.00554346,0.315007
0.03902218298,0.00554347,0.315548
0.03918139327,0.00554353,0.322986
0.03921058722,0.00554354,0.324341
0.03921106632,0.00554354,0.324339
0.03938102054,0.00554361,0.32379
0.03988936741,0.00554381,0.322158
0.04001058748,0.00554386,0.321769
0.04001687644,0.00554386,0.322063
0.04018141808,0.00554393,0.329738
0.04021058722,0.00554395,0.33109
0.04021074692,0.00554395,0.33109
0.04038104618,0.00554402,0.330527
0.04055052108,0.0055441,0.329972
0.04101058748,0.00554431,0.328465
0.04101422262,0.00554431,0.328634
0.0411814421,0.00554439,0.336424
0.04121058722,0.00554441,0.337772
0.04138107101,0.00554449,0.337198
0.04201058748,0.00554482,0.335094
0.04201289537,0.00554482,0.335201
0.04218146534,0.00554491,0.343042
0.04221050737,0.00554493,0.344385
0.04221058722,0.00554493,0.344388
0.04229633287,0.00554497,0.344094
0.04238109508,0.00554502,0.343803
0.04301058748,0.00554538,0.341657
0.04301170733,0.00554539,0.341709
0.04318148783,0.00554549,0.349596
0.04321046744,0.00554551,0.350933
0.04321058722,0.00554551,0.350938
0.04325395738,0.00554553,0.350787
0.0433811184,0.00554561,0.350342
0.04401058748,0.00554602,0.348155
0.04401106741,0.00554602,0.348177
0.04418150958,0.00554614,0.356084
0.04421044748,0.00554616,0.357417
0.04421058722,0.00554616,0.357424
0.04423276646,0.00554617,0.357345
0.04438114098,0.00554628,0.356816
0.04501058748,0.00554673,0.354589
0.04501074746,0.00554673,0.354596
0.04518153062,0.00554686,0.362507
0.0452104375,0.00554688,0.363837
0.04521058722,0.00554688,0.363844
0.04522216939,0.00554689,0.363802
0.04538116286,0.00554701,0.363225
0.04601050749,0.00554751,0.360959
0.04601058748,0.00554752,0.360959
0.04609655898,0.00554759,0.364935
0.04618155098,0.00554766,0.368867
0.04621058722,0.00554768,0.370201
0.04621421979,0.00554769,0.370188
0.04638118405,0.00554783,0.369572
0.0470104675,0.00554839,0.367265
0.04701058748,0.00554839,0.367265
0.04705406771,0.00554843,0.369273
0.04718157066,0.00554855,0.375164
0.04721058722,0.00554857,0.376495
0.04721289459,0.00554858,0.376487
0.04738120457,0.00554874,0.375855
0.0480104475,0.00554935,0.373509
0.04801058748,0.00554935,0.373509
0.04803281939,0.00554938,0.374534
0.04818158969,0.00554953,0.381398
0.04821058722,0.00554956,0.382726
0.04821170516,0.00554956,0.382722
0.04838122443,0.00554974,0.382075
0.0490104375,0.00555042,0.379691
0.04901058748,0.00555042,0.37969
0.04902219387,0.00555043,0.380225
0.04918160807,0.00555061,0.38757
0.04921058722,0.00555065,0.388896
0.04921106634,0.00555065,0.388894
0.04938124366,0.00555085,0.388234
0.04989026817,0.00555145,0.386274
0.05001058748,0.00555159,0.385811
0.0500168804,0.0055516,0.3861
0.05018162584,0.00555181,0.39368
0.05021074693,0.00555184,0.395003
0.05055095595,0.00555228,0.393665
0.05101058748,0.00555289,0.39187
0.05101422327,0.00555289,0.392037
0.05118164301,0.00555312,0.39973
0.05121058722,0.00555316,0.401044
0.05121074693,0.00555316,0.401051
0.05138128028,0.00555339,0.40037
0.05155099218,0.00555364,0.399691
0.05201058748,0.0055543,0.39787
0.05201289447,0.0055543,0.397976
0.05218165959,0.00555456,0.40572
0.05221050737,0.0055546,0.407028
0.05221074693,0.0055546,0.407038
0.05229643293,0.00555473,0.406691
0.05255102723,0.00555513,0.405658
0.05301058748,0.00555585,0.40381
0.0530117073,0.00555585,0.403861
0.0531816756,0.00555613,0.411651
0.05321046745,0.00555618,0.412954
0.05321074693,0.00555618,0.412966
0.0532540046,0.00555625,0.412788
0.05355106113,0.00555676,0.411566
0.05401058748,0.00555754,0.409691
0.0540110674,0.00555754,0.409713
0.05418169105,0.00555785,0.417522
0.05421044748,0.0055579,0.418822
0.05421074693,0.0055579,0.418836
0.05423278814,0.00555794,0.418744
0.05455109391,0.00555853,0.417415
0.05501058748,0.00555939,0.415513
0.05501074745,0.00555939,0.41552
0.05518170595,0.00555972,0.423336
0.0552104375,0.00555977,0.424632
0.05521074693,0.00555978,0.424646
0.05522217875,0.0055598,0.424598
0.05555112558,0.00556046,0.423206
0.05601058747,0.00556139,0.421278
0.05618172033,0.00556176,0.429091
0.05621074693,0.00556182,0.4304
0.05621687345,0.00556183,0.430373
0.0565511562,0.00556257,0.42894
0.05701050749,0.00556358,0.426985
0.05701058747,0.00556358,0.426985
0.05709664943,0.00556377,0.430909
0.05718173419,0.00556397,0.434789
0.05721074694,0.00556404,0.436096
0.05721422046,0.00556404,0.43608
0.05755118576,0.00556485,0.434616
0.05801046749,0.00556594,0.432636
0.05801058747,0.00556594,0.432636
0.05805411026,0.00556605,0.434618
0.05818174754,0.00556637,0.440431
0.05821074694,0.00556644,0.441735
0.05821289377,0.00556645,0.441726
0.05855121431,0.00556732,0.440237
0.0590104475,0.00556851,0.438231
0.05901058747,0.00556851,0.43823
0.05903283885,0.00556857,0.439243
0.05918176041,0.00556897,0.446017
0.05921074694,0.00556905,0.447318
0.05921170519,0.00556905,0.447314
0.05955124187,0.00557,0.445801
0.0600104375,0.00557128,0.44377
0.06001058747,0.00557128,0.443769
0.06002220222,0.00557131,0.444297
0.06018177279,0.00557178,0.451547
0.06021074694,0.00557186,0.452846
0.06021106636,0.00557186,0.452845
0.06055126846,0.00557289,0.45131
0.06089097024,0.00557391,0.449789
0.06101058747,0.00557428,0.449253
0.06101688343,0.0055743,0.449539
0.06118178471,0.00557481,0.457022
0.06121074694,0.0055749,0.45832
0.06155129411,0.00557599,0.456764
0.06201058747,0.0055775,0.454683
0.06201422377,0.00557752,0.454848
0.06218179617,0.00557808,0.462443
0.06221058723,0.00557818,0.463731
0.06221074694,0.00557818,0.463738
0.06238144261,0.00557876,0.46295
0.06255131883,0.00557936,0.462165
0.06301058747,0.00558098,0.460059
0.06301289378,0.00558099,0.460163
0.06318180719,0.0055816,0.46781
0.06321050737,0.00558171,0.469093
0.06321074694,0.00558171,0.469103
0.06329651034,0.00558202,0.468702
0.06355134265,0.00558299,0.467511
0.06401058747,0.00558472,0.465381
0.06401170726,0.00558472,0.465432
0.06418181776,0.00558539,0.473124
0.06421046745,0.0055855,0.474402
0.06421074694,0.0055855,0.474415
0.06425404104,0.00558567,0.47421
0.06455136559,0.00558688,0.472805
0.06501058747,0.00558873,0.47065
0.06501106738,0.00558874,0.470672
0.06518182792,0.00558945,0.478384
0.06521044748,0.00558957,0.47966
0.06521074694,0.00558957,0.479674
0.06523280482,0.00558967,0.479568
0.06555138767,0.00559105,0.478046
0.06601058747,0.00559304,0.475868
0.06601074744,0.00559304,0.475875
0.06618183766,0.00559381,0.483593
0.0662104375,0.00559394,0.484867
0.06621074694,0.00559394,0.48488
0.06622218593,0.00559399,0.484825
0.0665514089,0.00559552,0.483235
0.06701058747,0.00559766,0.481041
0.06701074744,0.00559766,0.48104
0.067181847,0.00559848,0.488749
0.0672104375,0.00559862,0.490037
0.06721687608,0.00559865,0.490006
0.06722218645,0.00559867,0.48998
0.06801050749,0.00560259,0.486147
0.06801058747,0.00560259,0.486147
0.06809670954,0.00560303,0.490023
0.06818185594,0.00560347,0.493856
0.06821074694,0.00560362,0.495139
0.06821422093,0.00560364,0.495122
0.06855144893,0.00560543,0.493459
0.06901046749,0.00560787,0.491219
0.06901074744,0.00560787,0.491217
0.06905413839,0.00560811,0.493168
0.0692104375,0.00560897,0.500194
0.06921289322,0.00560898,0.500182
0.06922218743,0.00560903,0.500135
0.0700104475,0.0056135,0.496224
0.07001058747,0.0056135,0.496223
0.07003285164,0.00561363,0.497223
0.07018187266,0.00561451,0.503915
0.07021074694,0.00561467,0.505195
0.07021170522,0.00561468,0.505191
0.07055148582,0.00561673,0.50348
0.0710104375,0.00561951,0.501195
0.07101074744,0.00561951,0.501193
0.07102220768,0.00561958,0.501707
0.0712104375,0.00562076,0.51015
0.07121106637,0.00562076,0.510147
0.07122218833,0.00562083,0.51009
0.071891441,0.00562513,0.506703
0.07201058747,0.00562591,0.5061
0.07201688539,0.00562595,0.506382
0.07218188791,0.00562705,0.513776
0.07221074694,0.00562724,0.515053
0.07255151971,0.00562954,0.513304
0.07301074744,0.00563272,0.510972
0.07301422408,0.00563275,0.511128
0.0732104375,0.00563414,0.51991
0.07321058723,0.00563414,0.519909
0.07322218915,0.00563422,0.519849
0.07338155032,0.00563536,0.519027
0.07401058747,0.00563997,0.515782
0.07401289333,0.00563998,0.515885
0.07418190174,0.00564125,0.523442
0.07421050737,0.00564147,0.524705
0.07421074695,0.00564147,0.524715
0.07429656142,0.00564212,0.524267
0.07455155072,0.0056441,0.522934
0.07501074744,0.00564766,0.520558
0.07501170724,0.00564767,0.520601
0.0752104375,0.00564925,0.529476
0.07521046745,0.00564925,0.529476
0.0752221899,0.00564935,0.529414
0.07525406493,0.0056496,0.529247
0.07601058747,0.00565582,0.525272
0.07601106737,0.00565583,0.525294
0.07618191422,0.00565727,0.532917
0.07621044748,0.00565751,0.534174
0.07621074695,0.00565751,0.534187
0.0762328157,0.0056577,0.534069
0.07655157899,0.00566048,0.532373
0.07701074743,0.00566448,0.529954
0.0772104375,0.00566627,0.538854
0.07722219059,0.00566637,0.538791
0.07801058747,0.00567364,0.534575
0.07818192541,0.00567527,0.542205
0.07821074695,0.00567554,0.543471
0.07821687778,0.0056756,0.543438
0.07855160463,0.00567887,0.541626
0.07901050748,0.00568335,0.539166
0.07901074743,0.00568335,0.539165
0.07909674637,0.00568421,0.54299
0.0792104375,0.00568535,0.548046
0.07921422124,0.00568539,0.548025
0.07922219121,0.00568547,0.547982
0.08001046749,0.00569361,0.543695
0.08001058747,0.00569361,0.543694
0.08005415544,0.00569407,0.54563
0.08018193537,0.00569542,0.551309
0.08021074695,0.00569573,0.552572
0.08021289289,0.00569575,0.55256
0.08055162774,0.00569944,0.550695
0.0810104475,0.00570445,0.548195
0.08101074743,0.00570445,0.548193
0.0810328593,0.0057047,0.549175
0.0812104375,0.00570669,0.557057
0.08121170525,0.0057067,0.55705
0.08122219176,0.00570682,0.556991
0.0820104375,0.00571589,0.552634
0.08201058747,0.00571589,0.552633
0.0820222109,0.00571603,0.553149
0.08218194413,0.00571792,0.560233
0.08221074695,0.00571826,0.561493
0.08221106638,0.00571826,0.561491
0.08255164844,0.00572238,0.559586
0.08289173249,0.00572649,0.557703
0.08301074743,0.00572797,0.557043
0.08301688653,0.00572804,0.557315
0.0832104375,0.00573045,0.565889
0.08321074695,0.00573046,0.565887
0.08322219226,0.0057306,0.565823
0.08355165792,0.00573477,0.563973
0.08401058747,0.00574069,0.561396
0.08401422426,0.00574074,0.561557
0.08418195177,0.00574294,0.56898
0.08421058723,0.00574331,0.570231
0.08421074695,0.00574332,0.570238
0.08438161556,0.00574558,0.569267
0.08455166683,0.00574788,0.568301
0.08501074743,0.00575409,0.565719
0.08501289307,0.00575412,0.565814
0.0852104375,0.00575685,0.574547
0.08521050738,0.00575685,0.574547
0.0852221927,0.00575702,0.57448
0.08529659197,0.00575805,0.574055
0.08601058747,0.0057682,0.569985
0.08601170721,0.00576821,0.570034
0.08618195831,0.00577069,0.577555
0.08621046745,0.0057711,0.578798
0.08621074695,0.00577111,0.57881
0.08625407904,0.00577174,0.57856
0.08655168299,0.00577618,0.576844
0.08701074743,0.00578304,0.574222
0.08701106736,0.00578304,0.574237
0.0872104375,0.00578609,0.583034
0.08721044748,0.00578609,0.583034
0.08722219309,0.00578627,0.582965
0.08723282203,0.00578643,0.582904
0.08801058747,0.00579863,0.578404
0.08801074743,0.00579863,0.578411
0.08818196381,0.00580138,0.58596
0.0882104375,0.00580184,0.587199
0.08821074695,0.00580184,0.587212
0.08822219326,0.00580203,0.587145
0.08855169702,0.00580745,0.585218
0.08901058747,0.005815,0.582559
0.08901074743,0.00581501,0.582558
0.08918196618,0.00581789,0.590099
0.0892104375,0.00581837,0.591353
0.08921687875,0.00581848,0.591315
0.08922219342,0.00581857,0.591284
0.09001050748,0.00583219,0.586657
0.09001058746,0.00583219,0.586657
0.09009676501,0.00583371,0.590449
0.09018196831,0.00583522,0.594199
0.09021074695,0.00583573,0.595449
0.09021422142,0.0058358,0.595428
0.090551709,0.00584191,0.593426
0.09101046749,0.00585022,0.590731
0.09101074743,0.00585023,0.590729
0.09105416381,0.00585103,0.592638
0.0912104375,0.00585393,0.599508
0.09121289272,0.00585398,0.599493
0.0912221937,0.00585415,0.599437
0.0920104475,0.00586912,0.594748
0.09201058746,0.00586912,0.594747
0.09203286293,0.00586955,0.595725
0.09218197185,0.00587245,0.602275
0.09221074696,0.00587301,0.603523
0.09221170527,0.00587303,0.603517
0.09255171903,0.00587979,0.601472
0.0930104375,0.00588892,0.59874
0.09301074743,0.00588893,0.598739
0.09302221236,0.00588916,0.599242
0.0932104375,0.00589299,0.607501
0.0932110664,0.005893,0.607497
0.09322219393,0.00589323,0.60743
0.0938918827,0.00590714,0.603392
0.09401058746,0.00590965,0.602677
0.09401688702,0.00590978,0.602953
0.09418197448,0.0059133,0.610192
0.09421074696,0.00591391,0.611437
0.09455172717,0.00592126,0.60936
0.09501074742,0.00593134,0.60659
0.09501422432,0.00593142,0.606742
0.0952104375,0.00593579,0.615337
0.09521058724,0.00593579,0.615336
0.09522219412,0.00593605,0.615265
0.09538164723,0.00593963,0.614291
0.09601058746,0.00595402,0.61045
0.09601289296,0.00595407,0.610551
0.09618197621,0.00595801,0.617952
0.09621050738,0.00595867,0.619184
0.09621074696,0.00595868,0.619194
0.0962966063,0.00596069,0.618665
0.09655173349,0.00596677,0.617091
0.09701074742,0.00597772,0.614286
0.09701170719,0.00597774,0.614328
0.0972104375,0.00598258,0.623018
0.09721046745,0.00598258,0.623017
0.09722219426,0.00598286,0.622944
0.0972540854,0.00598364,0.622747
0.09801058746,0.00600247,0.61807
0.09801106734,0.00600248,0.618091
0.0981819771,0.00600682,0.625559
0.09821044748,0.00600755,0.626786
0.09821074696,0.00600755,0.626799
0.09823282476,0.00600812,0.626661
0.09855173808,0.0060164,0.624669
0.09901074742,0.00602831,0.62183
0.0992104375,0.00603361,0.630547
0.09922219436,0.00603392,0.630473
0.1000105875,0.00605527,0.625539
0.1001819772,0.00606001,0.633015
0.100210747,0.0060608,0.634253
0.1002168791,0.00606097,0.634214
0.100551741,0.00607043,0.632098
0.1010105075,0.00608338,0.629226
0.1010107474,0.00608339,0.629225
0.1010967692,0.00608586,0.632973
0.1012104375,0.00608914,0.637927
0.1012142215,0.00608925,0.637903
0.1012221944,0.00608949,0.637852
0.1020104675,0.00611268,0.632861
0.1020105875,0.00611269,0.63286
0.1020541653,0.00611399,0.634758
0.1021819765,0.00611783,0.640324
0.102210747,0.0061187,0.64156
0.1022128927,0.00611876,0.641546
0.1025517423,0.00612914,0.63938
0.1030104475,0.0061432,0.636475
0.1030107474,0.00614321,0.636474
0.1030328634,0.0061439,0.637436
0.1032104375,0.00614946,0.645161
0.1032117053,0.0061495,0.645153
0.1032221944,0.00614983,0.645085
0.1035517424,0.00616025,0.642975
0.1040105875,0.00617499,0.640037
0.1040142243,0.0061751,0.640195
0.104181975,0.00618056,0.647488
0.1042105872,0.0061815,0.648716
0.104210747,0.0061815,0.648722
0.104381653,0.0061871,0.647618
0.1045517421,0.00619277,0.646518
0.1050107474,0.00620806,0.643579
0.105012893,0.00620813,0.643672
0.1052104375,0.00621482,0.652252
0.1052105074,0.00621483,0.652252
0.1052221944,0.00621522,0.652176
0.1052966082,0.00621776,0.651694
0.1060105875,0.00624245,0.647072
0.1060117072,0.00624249,0.647121
0.1061819728,0.00624849,0.654511
0.1062104674,0.00624949,0.655731
0.106210747,0.0062495,0.655743
0.1062540859,0.00625103,0.65546
0.1065517404,0.00626173,0.653516
0.1070107474,0.00627822,0.650544
0.1070110673,0.00627823,0.650558
0.1072104375,0.00628553,0.659204
0.1072104475,0.00628553,0.659204
0.1072221944,0.00628596,0.659126
0.1072328248,0.00628635,0.659057
0.1080105875,0.00631537,0.653968
0.1080107474,0.00631538,0.653975
0.10818197,0.00632189,0.661395
0.1082104375,0.00632297,0.662612
0.108210747,0.00632298,0.662625
0.1082221943,0.00632342,0.66255
0.1085517372,0.00633619,0.660374
0.1090105875,0.00635397,0.657373
0.1090107474,0.00635398,0.657372
0.1091819683,0.00636073,0.664785
0.1092104375,0.00636186,0.666017
0.1092168791,0.00636212,0.665975
0.1092221943,0.00636233,0.665939
0.1100105075,0.00639404,0.660728
0.1100105875,0.00639404,0.660728
0.1100967641,0.00639757,0.664456
0.1101819664,0.00640106,0.668143
0.110210747,0.00640224,0.669372
0.1102142215,0.00640239,0.669348
0.1105517327,0.00641647,0.667098
0.1110104675,0.00643562,0.664066
0.1110107474,0.00643563,0.664064
0.1110541624,0.00643747,0.665941
0.1112104375,0.00644412,0.672697
0.1112128927,0.00644423,0.67268
0.1112221941,0.00644462,0.672618
0.1115517299,0.00645877,0.670417
0.1120105875,0.00647876,0.667354
0.1120142242,0.00647892,0.667511
0.1121819623,0.00648631,0.674758
0.1122105872,0.00648757,0.675978
0.112210747,0.00648758,0.675984
0.1123816454,0.00649517,0.674833
0.1125517269,0.00650282,0.673688
0.1130107474,0.00652349,0.670624
0.113012893,0.00652358,0.670717
0.1132104375,0.00653261,0.679244
0.1132105074,0.00653261,0.679243
0.113222194,0.00653315,0.679164
0.1132966039,0.00653657,0.678662
0.1140105875,0.00656983,0.673849
0.1140117072,0.00656988,0.673897
0.1141819575,0.00657794,0.681241
0.1142104674,0.00657929,0.682455
0.114210747,0.0065793,0.682467
0.1142540835,0.00658137,0.682172
0.1145517198,0.00659572,0.680148
0.1150107474,0.00661785,0.677055
0.1150110673,0.00661787,0.677069
0.1152104375,0.00662764,0.685662
0.1152104475,0.00662764,0.685662
0.1152221938,0.00662822,0.685581
0.1152328235,0.00662874,0.685509
0.1160105875,0.00666756,0.680216
0.1160107474,0.00666757,0.680222
0.1161819521,0.00667626,0.687597
0.1162104375,0.00667771,0.688808
0.116210747,0.00667772,0.688821
0.1162221937,0.00667831,0.688742
0.1165517114,0.00669533,0.686481
0.1170105875,0.00671903,0.68336
0.1170107474,0.00671904,0.683358
0.1171819492,0.00672803,0.690727
0.1172104375,0.00672953,0.691953
0.1172168788,0.00672987,0.691908
